credit.policy,purpose,int.rate,log.annual.inc,dti,fico,days.with.cr.line,revol.bal,revol.util,inq.last.6mths,delinq.2yrs,pub.rec,not.fully.paid,installment
1,all_other,0.1254,9.903487553,18.72,677,7590,9961,94.9,1,0,0,0,133.9
1,all_other,0.1128,10.92478674,17.96,677,4650,22557,98.1,0,0,0,0,32.88
1,debt_consolidation,0.1191,10.16600565,21.97,707,2280,7552,98.1,1,0,0,0,215.62
1,major_purchase,0.08,10.0203813,10.04,757,5130,0,0,6,0,0,1,219.36
1,debt_consolidation,0.1159,10.62609644,11.91,682,4650,6170,53.7,1,0,0,0,224.53
1,debt_consolidation,0.138,11.12726298,18.16,667,2280,16860,63.6,1,0,0,0,255.61
1,all_other,0.1159,10.37349118,13.91,692,4380,2131,45.3,1,0,0,0,247.65
1,all_other,0.1286,10.1266311,23.23,702,2490,19096,69.6,2,0,0,0,168.14
1,credit_card,0.1096,10.83958091,12.28,697,2550,5329,29.4,2,1,0,0,261.76
1,major_purchase,0.0863,10.04324949,9.34,732,1619.958333,4386,14.3,0,0,0,0,205.59
1,debt_consolidation,0.097,10.85892207,15.62,717,4619.958333,1645,29.9,1,0,0,0,48.19
1,debt_consolidation,0.0976,11.26446411,13.91,727,4788,49150,42,3,0,0,1,241.16
1,major_purchase,0.1064,11.26446411,4.26,697,4140.958333,0,21.7,0,0,1,0,182.39
1,all_other,0.0863,10.6454249,19.2,787,6449.958333,8671,13.9,1,0,0,1,237.21
1,debt_consolidation,0.1349,10.91508846,14.53,667,9030,2569,98.8,0,0,0,1,407.17
1,home_improvement,0.097,11.03488966,3.31,707,12150,8832,76.8,1,0,0,0,96.38
1,all_other,0.08,10.83958091,11.6,762,5400,550,1.6,3,0,0,0,72.08
1,all_other,0.1222,10.77895629,14.77,677,4350,10710,54.6,0,0,0,0,83.3
1,debt_consolidation,0.097,11.58988651,9.77,732,5580,14068,52.7,1,0,0,0,248.99
1,all_other,0.1096,10.30895266,1.8,697,3360,2898,42.9,0,0,0,0,196.32
1,all_other,0.1254,10.91501573,22.13,682,5400,18392,87.6,2,0,0,0,92.06
1,all_other,0.1191,10.81985828,16.03,672,2339.958333,874,21.8,3,0,0,0,66.35
1,all_other,0.1286,10.86513399,18.14,677,11129.95833,12836,31.3,0,2,0,0,504.4
1,major_purchase,0.1222,10.95080655,22.76,712,4650,8939,74.5,0,0,0,1,376.52
1,all_other,0.08,10.81977828,4.82,737,2490,1312,9,2,0,0,0,37.61
1,debt_consolidation,0.1064,11.22693529,14.62,722,4919.958333,14173,78.7,0,0,0,0,328.95
1,all_other,0.1033,10.81977828,16.15,727,5669.958333,1417,7.6,1,0,0,1,325.85
1,debt_consolidation,0.1071,10.62132735,12.38,697,3620,21196,46.2,3,0,0,0,195.61
1,all_other,0.157,10.81977828,24.91,662,4559.958333,8155,78.4,3,0,0,0,297.58
1,all_other,0.1096,10.71441777,1.33,712,3240,1661,15.8,2,0,1,1,472.81
1,credit_card,0.1317,10.91802234,10.81,667,2820,6413,81.2,1,0,0,0,251.64
1,major_purchase,0.1033,11.3736634,5.41,712,6858,15132,33.9,0,0,0,0,181.57
1,credit_card,0.1317,10.79957558,16.09,662,4865.958333,24568,74.4,0,0,0,0,216.17
1,all_other,0.1001,10.89673933,11.56,707,4559.958333,8670,96.7,1,0,0,0,33.89
1,debt_consolidation,0.1222,11.83500896,19,677,6059.958333,27587,74.8,1,1,0,0,148.28
1,home_improvement,0.138,12.20607265,3.07,662,8370,13793,57.7,0,2,0,0,177.22
1,debt_consolidation,0.1096,10.96819829,15.43,707,2550,7366,42.8,2,0,0,0,176.69
1,all_other,0.0832,10.34174248,4.26,742,1830,5680,27.2,0,0,0,0,138.54
1,credit_card,0.0832,11.31447453,8.34,737,8100,5688,69.3,0,0,0,0,94.46
1,debt_consolidation,0.1222,10.51688023,13.16,677,4529.958333,10832,56.1,3,0,1,0,246.57
1,home_improvement,0.1254,10.34174248,3.02,667,7380,3574,60.6,3,0,0,0,66.95
1,debt_consolidation,0.1128,10.47728798,22.78,702,3871.958333,7438,32.3,1,0,0,0,39.45
1,debt_consolidation,0.1033,10.75790288,1.79,702,3179.958333,3321,51.1,2,0,0,0,110.24
1,credit_card,0.1286,11.56171563,10.71,682,4470,15478,96.2,0,0,0,0,162.25
1,all_other,0.1475,10.23995979,12.47,662,1349.958333,117,5.3,3,0,0,0,221.08
1,home_improvement,0.0768,12.07254125,5.19,782,4807,12760,10.9,0,0,0,0,187.14
1,debt_consolidation,0.1601,10.61888534,24.47,697,5309.958333,37864,98.3,0,1,0,0,109.01
1,debt_consolidation,0.1128,10.59663473,5.43,682,4679.958333,12247,66.9,1,0,0,0,197.23
1,debt_consolidation,0.1254,11.27720313,10.92,672,5699.958333,7465,74.6,0,0,1,0,187.45
1,credit_card,0.0863,11.33857208,16.11,762,5850,16225,55.9,0,0,0,0,134.42
1,debt_consolidation,0.1191,10.23981692,19.33,687,2280,10029,85,1,0,0,0,116.1
1,all_other,0.1096,10.40426284,8,687,3630,1857,33.8,0,0,0,0,75.26
1,all_other,0.097,9.798571383,7.13,712,1890,1905,27.2,1,0,0,0,38.56
1,major_purchase,0.1096,9.998797732,20.02,722,3899.958333,2548,28.3,1,0,0,0,175.06
1,debt_consolidation,0.1507,11.22524339,19.44,662,5699.958333,27087,97.4,2,0,0,0,260.25
1,credit_card,0.1159,11.9511804,11.92,692,3089.958333,64451,91.9,2,0,0,0,188.21
1,major_purchase,0.1317,11.18007865,18.95,677,6329.958333,7595,87.3,0,0,0,0,212.79
1,credit_card,0.1222,11.66736182,11.75,677,2850,29735,67.3,1,0,0,0,236.57
1,debt_consolidation,0.1507,10.22194128,7.9,662,1500,5538,95.5,1,0,0,0,173.5
1,all_other,0.1128,11.98292909,11.19,687,5369.958333,63353,77,1,0,0,0,165.18
1,home_improvement,0.1128,10.93403511,19.25,707,3539.958333,3280,29,1,0,0,0,236.68
1,all_other,0.097,10.83958091,13.44,752,5400,835,2.4,5,0,0,0,57.83
1,all_other,0.1001,10.59663473,5.13,717,6300,4225,28.9,3,0,1,1,216.23
1,all_other,0.0832,10.1960079,6.58,722,6270,5134,13.7,1,2,0,0,78.72
1,debt_consolidation,0.1317,11.29601246,23.03,702,12450,18265,46.8,0,2,0,0,238.13
1,credit_card,0.1191,10.6454249,23.63,742,5207,9347,13.5,8,0,0,0,165.86
1,credit_card,0.1033,11.13616442,8.62,722,2789.958333,22595,61.9,1,0,0,0,226.96
1,all_other,0.1128,10.6454249,13.43,687,3210,6353,45.7,0,0,0,0,65.75
1,all_other,0.1475,11.04132055,12.96,692,4320,2188,27.7,3,0,0,0,138.18
1,credit_card,0.1128,10.08580911,12.45,717,6119.958333,3623,90.6,0,1,0,1,73.14
1,all_other,0.1096,10.70826555,17.41,732,4320,886,25.3,3,0,0,0,121.89
1,home_improvement,0.1159,10.54534144,8.53,682,4290.958333,6288,22.3,3,0,1,1,206.37
1,all_other,0.1286,10.43081625,14.77,672,7139.958333,3318,34.9,1,1,0,0,107.61
1,credit_card,0.1317,11.00209984,14.6,667,2610,7708,48.5,1,0,0,0,168.88
1,major_purchase,0.0832,10.81977828,17.9,757,4139.958333,4169,17.6,0,0,0,0,135.39
1,all_other,0.0832,10.34174248,8.5,742,1860,4158,19.9,0,0,0,0,50.38
1,debt_consolidation,0.1191,10.51686074,19.77,677,4559.958333,10679,55.3,1,0,1,0,87.91
1,credit_card,0.1191,11.20403338,18.11,687,4619.958333,22906,75.6,0,0,0,0,169.18
1,debt_consolidation,0.1412,10.3859137,23.85,682,3569.958333,2379,68,1,0,1,0,167.76
1,credit_card,0.1633,10.81977828,10.8,667,5249.958333,0,86.3,0,0,0,1,264.91
1,all_other,0.097,10.59568428,20.84,757,7829.958333,14813,36.8,0,0,0,0,44.18
1,debt_consolidation,0.1191,10.79949394,14.33,682,4533.958333,16979,41,0,1,0,1,201.52
1,all_other,0.097,10.30895266,15.04,747,1679.958333,2420,5.8,0,0,0,0,76.31
1,major_purchase,0.1475,10.30895266,20.4,662,3240,1244,44.4,2,0,0,0,259.08
1,all_other,0.1033,10.30908599,13.88,752,2670,5063,40.8,6,0,0,0,180.76
1,educational,0.1633,10.91508846,26.05,672,5430,19487,89.2,2,0,0,0,105.97
1,debt_consolidation,0.1096,11.08214255,12.04,697,8219.958333,7350,37.3,0,0,0,0,185.69
1,educational,0.1191,10.83467754,20.69,707,5669.958333,16881,50.7,0,0,0,0,216.45
1,credit_card,0.1222,10.91508846,14.84,677,3240,7440,89.6,0,0,0,0,193.26
1,educational,0.1286,10.48514436,13.45,662,4619.958333,10363,71,2,0,1,0,50.44
1,all_other,0.1096,11.22524339,9.92,687,6240,22796,51.9,1,0,0,1,113.71
1,all_other,0.1096,10.30895266,0.6,722,1440,767,4.2,3,0,0,0,110.43
1,debt_consolidation,0.1096,10.70817611,18.52,712,2250,25925,66.1,0,0,0,0,185.69
1,all_other,0.1033,10.30895266,5.52,712,1649.958333,598,2.9,1,0,0,0,109.43
1,major_purchase,0.1222,10.24313332,17.63,677,2550,7474,35.8,2,1,0,0,145.78
1,debt_consolidation,0.0832,10.71163613,13.64,777,4559.958333,5578,9,2,0,0,0,174.74
1,all_other,0.1222,10.63585545,22.36,677,5580,12785,77.2,2,0,0,0,79.97
1,debt_consolidation,0.0832,10.54534144,2.53,732,2789.958333,3421,22.1,1,0,0,0,47.23
1,all_other,0.1222,11.42954386,5.06,722,6389.958333,5424,98.6,0,0,0,0,165.77
1,debt_consolidation,0.1696,10.46310334,29.42,672,5339.958333,536,9.2,2,0,0,0,135.41
1,educational,0.1191,12.07254125,2.47,677,1770,23806,60.6,1,0,0,0,116.1
1,debt_consolidation,0.1096,10.71441777,13.6,722,4470,23280,92,3,0,0,0,110.43
1,debt_consolidation,0.08,10.87804719,6.23,752,4649.958333,10399,31.3,1,0,0,0,159.82
1,debt_consolidation,0.1146,11.28978191,21.72,697,7577,73150,72.9,0,0,0,1,263.66
1,credit_card,0.1159,11.51292546,20.29,707,6119.958333,57152,78.7,0,0,0,0,194.82
1,debt_consolidation,0.1001,10.46310334,1.2,722,3330,2400,35.8,0,0,0,0,69.39
1,credit_card,0.1538,11.28978191,9.24,667,6540,33102,99.4,2,0,1,1,243.97
1,major_purchase,0.0768,10.6214249,9.39,787,5044.958333,15715,21.5,1,0,0,0,96.69
1,credit_card,0.1128,11.1844214,16.86,697,2208,21659,49.9,1,0,0,1,218.6
1,debt_consolidation,0.1033,10.6454249,0,772,7529.958333,0,0,6,0,0,0,180.76
1,debt_consolidation,0.0832,10.59663473,13.02,752,6300,12183,45.1,0,0,0,0,141.68
1,all_other,0.0832,11.31447453,4.36,752,3420,26040,49.1,3,0,0,0,174.74
1,all_other,0.1128,10.91508846,4.65,682,3209.958333,2801,63.7,0,0,0,1,139.71
1,debt_consolidation,0.1128,11.05879518,14.68,687,4770,17550,38.6,2,0,0,1,167.65
1,debt_consolidation,0.1159,10.81977828,20.45,707,5820,11781,58.9,2,0,0,0,158.5
1,credit_card,0.0832,10.93310697,17.04,752,7499.958333,68895,41.9,2,0,0,0,135.39
1,all_other,0.0737,11.25631561,0.74,782,12407,2440,8.6,0,0,0,0,31.05
1,credit_card,0.1254,11.37779279,20.95,702,6630,31518,93.2,0,0,0,0,226.78
1,all_other,0.1221,11.28978191,7.93,742,6378.041667,15146,27.2,1,0,0,0,566.36
1,credit_card,0.08,12.34583459,3.92,782,4372,8247,11.1,2,0,0,0,184.89
1,all_other,0.1159,10.30895266,17.08,687,4500,10655,68.7,1,0,0,0,138.68
1,credit_card,0.138,10.81977828,20.3,672,3690,9344,79.2,1,0,0,0,236.86
1,all_other,0.1033,9.998797732,9,697,1860,8935,27.8,1,0,0,0,64.85
1,all_other,0.0863,9.952277717,1.71,742,2345,1087,10.9,1,0,0,0,110.7
1,debt_consolidation,0.1096,11.05089001,6.17,697,8820,17558,62.3,1,0,1,0,147.24
1,all_other,0.1001,10.81977828,9.62,717,3119.958333,11579,37,2,0,0,0,157.33
1,credit_card,0.1128,10.51325312,4.83,687,5220,5260,92.3,0,0,1,0,94.51
1,credit_card,0.1412,10.23995979,24.77,682,3239.958333,86,1.1,0,0,0,0,191.73
1,home_improvement,0.0863,12.32385568,7.44,742,4380,15611,21,2,0,0,0,237.21
1,educational,0.0832,10.858999,19.41,782,13260,2967,5,0,0,0,0,110.2
1,debt_consolidation,0.1128,11.3736634,1.32,722,1260,10318,30.9,1,0,0,0,156.14
1,home_improvement,0.0863,11.28983191,1.84,727,4530,2733,15.4,1,0,0,0,159.73
1,all_other,0.1128,10.7711761,5.24,712,5699.958333,13673,58.4,0,0,0,1,172.58
1,all_other,0.138,10.77895629,1.35,662,1890,3171,77.3,0,0,0,0,81.8
1,credit_card,0.1159,11.35040654,13.19,682,7499.958333,44198,51.9,0,0,0,0,80.9
1,credit_card,0.1349,11.89067673,9.58,662,7710,15030,52.2,1,0,0,1,254.48
1,debt_consolidation,0.1128,10.4341158,10.06,692,1769.958333,5129,35.4,1,0,0,0,200.52
1,credit_card,0.1286,10.42376834,17.31,672,1950,12596,46.3,0,0,0,0,184.95
1,credit_card,0.1159,11.66650455,11.89,687,2910,25588,58,1,0,0,0,247.65
1,all_other,0.0768,10.92952915,3.59,757,7529.958333,14538,32,1,0,0,0,65.5
1,all_other,0.1128,10.46310334,15.69,697,4320.958333,199,2.3,1,0,0,1,32.88
1,credit_card,0.1286,10.96819829,13.57,667,2519.958333,3109,42.6,2,0,0,0,92.48
1,all_other,0.1304,11.05089001,6.76,667,6167.958333,20227,41,3,1,0,1,219.14
1,debt_consolidation,0.08,10.96812932,10.78,757,3179.958333,4496,9.7,3,0,0,0,156.69
1,all_other,0.0768,10.6214249,10.74,792,4589.958333,2775,13.7,3,0,0,0,124.76
1,all_other,0.1001,11.27720313,15.21,727,4979.958333,2801,6.7,0,1,0,0,242.04
1,debt_consolidation,0.1033,10.34174248,10.03,702,3839.958333,6796,32.4,0,0,0,0,129.69
1,debt_consolidation,0.1096,10.51009597,7.16,697,3599.958333,27491,56.2,3,0,0,0,245.4
1,credit_card,0.1412,10.08580911,9.3,662,1470,5062,85.8,0,0,0,0,102.71
1,major_purchase,0.1272,10.71441777,10.64,667,3179.958333,1030,4.6,0,3,0,0,59.57
1,credit_card,0.1051,10.95080655,10.59,707,7350,5014,18.1,0,2,0,0,136.54
1,credit_card,0.1146,9.942708266,3.58,707,3879.041667,2731,97.5,0,0,0,0,98.88
1,debt_consolidation,0.1209,10.59663473,21.93,712,4650.958333,3266,49.5,0,0,0,0,156.31
1,educational,0.1083,10.54534144,13.54,712,3930.958333,1818,29.8,2,0,0,0,146.97
1,all_other,0.1178,10.27090459,0.66,717,1142,843,30.1,0,0,0,0,99.33
1,debt_consolidation,0.1051,10.6454249,16.23,727,3573.958333,26784,63.6,1,0,0,0,243.81
1,debt_consolidation,0.1083,10.76840078,21.53,742,3604.958333,17194,54.8,1,0,0,1,163.3
1,all_other,0.1241,11.56171563,20.29,747,5585,8855,31.2,7,0,0,0,172.07
1,debt_consolidation,0.1051,11.98292909,9.55,722,4685.958333,39979,49.5,0,0,0,0,243.81
1,all_other,0.1588,11.46163217,24.19,667,5375.958333,590,84.3,0,0,0,0,245.69
1,all_other,0.0907,11.00209984,4.86,752,7626.958333,8575,25,1,0,0,0,238.75
1,home_improvement,0.102,11.27663335,11.99,732,4686.958333,42703,40.4,3,0,0,1,242.71
1,all_other,0.0907,10.37361617,1.84,742,2680,4889,10.7,1,0,0,1,210.1
1,credit_card,0.1083,11.40756495,20.91,747,5641,120338,47.5,0,0,0,0,244.94
1,all_other,0.0907,11.08214255,5,752,4384,86,0.5,1,0,0,0,191
1,home_improvement,0.0832,10.858999,12.39,722,3800,26571,33.7,0,0,0,0,47.23
1,major_purchase,0.102,10.91508846,0.33,802,3216.958333,37,0.2,0,0,0,0,97.09
1,debt_consolidation,0.1272,11.31447453,11.12,677,6008,12336,46,0,1,0,0,251.7
1,credit_card,0.1114,10.83958091,6.4,697,4709.958333,10537,41,2,0,0,0,156.65
1,all_other,0.1336,10.71441777,1.73,687,3509.958333,3153,30.3,1,0,0,0,338.68
1,major_purchase,0.0907,10.96812932,9.35,742,9419.958333,3392,9.2,1,0,0,0,229.2
1,small_business,0.1146,11.32418334,14.16,707,6089.958333,41893,62.5,0,0,0,0,411.97
1,small_business,0.1557,10.93310697,1.18,672,1409.958333,255,15,2,0,0,0,244.62
1,debt_consolidation,0.1304,11.03488966,18.21,682,5777.958333,19099,89.2,1,0,0,0,252.85
1,small_business,0.0938,10.91508846,6.41,737,2459.958333,1932,11.4,2,0,0,1,335.76
1,debt_consolidation,0.1178,10.73116563,15.21,707,5039.958333,10197,75.5,0,0,0,0,380.76
1,debt_consolidation,0.1304,11.2515607,22.08,707,5220,9282,15,1,0,1,0,182.06
1,educational,0.08,10.91508846,3.53,787,14159.95833,7171,10.7,2,0,0,1,297.7
1,small_business,0.0938,11.81303006,9.91,767,13620,1579,7.2,0,0,0,0,383.73
1,all_other,0.1493,11.98292909,10.73,682,1799.958333,33256,73.9,0,0,0,0,865.78
1,debt_consolidation,0.1209,10.87804719,4.3,692,1679.958333,9735,72.1,1,0,0,0,299.32
1,credit_card,0.0938,10.71441777,12.96,757,3599.958333,12341,30.8,0,0,0,0,359.74
1,credit_card,0.1146,10.34817337,13.73,692,2069.958333,14154,85.8,0,0,0,1,197.75
1,debt_consolidation,0.0768,10.23995979,5.57,777,6095.041667,4988,14.6,0,0,0,0,124.77
1,credit_card,0.1462,11.98292909,9.04,682,5369.958333,9925,45.1,1,2,0,1,861.99
1,credit_card,0.0938,11.49685706,19.36,732,6000,36976,53.1,2,0,0,0,172.68
1,home_improvement,0.1178,10.30895266,17.72,692,6270,6349,44.7,1,1,0,0,248.32
1,credit_card,0.1209,11.1124479,19.22,702,5220,22897,64.5,1,0,1,1,598.64
1,all_other,0.1272,11.73606902,10.62,692,5970,35114,52.6,0,0,0,0,536.11
1,debt_consolidation,0.1367,11.75038998,11.16,662,6839.958333,31081,28.3,1,1,0,0,236.43
1,credit_card,0.1178,10.6454249,10.57,682,3780,6770,21.2,3,0,0,0,178.8
1,all_other,0.0907,11.35040654,5.46,737,3090,6528,14.3,1,0,0,0,159.17
1,small_business,0.0963,10.30895266,2.64,717,1928.958333,11738,30.3,1,0,0,0,32.1
1,home_improvement,0.1114,11.51292546,5.95,732,6119.958333,31752,53.1,2,0,0,0,820.13
1,all_other,0.1304,11.47210347,8.98,697,1170,6201,66.7,1,0,0,0,384.34
1,credit_card,0.08,11.21182037,11.46,772,6419.958333,23891,19.3,0,0,0,0,256.96
1,credit_card,0.1178,10.858999,9.09,687,3629.958333,15217,58.1,0,0,0,0,264.88
1,small_business,0.1051,10.71441777,11.41,787,3929.958333,2193,6.9,0,0,0,0,260.06
1,credit_card,0.1178,10.75790288,22.49,692,8160,0,0,3,0,1,1,165.55
1,debt_consolidation,0.06,10.23995979,12.09,667,2550,14320,67.5,1,0,0,0,216.38
1,all_other,0.0768,11.1844214,16.9,767,6419.958333,28938,23.4,0,0,0,0,31.19
1,debt_consolidation,0.1241,10.54534144,9.06,692,5250,17297,77.6,1,0,1,0,517.87
1,credit_card,0.1083,11.1844214,17.87,712,3899.958333,5595,14.9,0,0,1,0,215.55
1,debt_consolidation,0.1241,11.03488966,22.43,682,8669.958333,12792,50.6,2,2,0,0,334.11
1,credit_card,0.1241,11.51292546,7.88,677,9270,6410,41.4,0,0,0,0,233.88
1,home_improvement,0.0768,10.858999,7.57,762,7831,1369,5.9,0,1,0,0,109.17
1,debt_consolidation,0.1367,11.46163217,17.68,697,3330,34565,89.3,1,0,0,0,816.43
1,all_other,0.102,11.15619338,8.21,732,3070,2535,50.7,3,0,0,0,161.81
1,debt_consolidation,0.1083,11.01006801,16.01,732,5850,35692,40.1,3,0,0,0,489.88
1,home_improvement,0.1178,11.42081018,2.14,732,4410,4541,96.6,2,0,0,1,215.22
1,all_other,0.1241,10.77895629,17.53,707,6509.958333,1966,93.6,1,0,0,1,200.47
1,debt_consolidation,0.1304,10.38887228,24.89,672,1830,3139,50.6,1,1,0,0,202.28
1,all_other,0.08,10.59663473,6.48,777,4923,19998,18.3,1,0,0,0,313.37
1,all_other,0.1083,11.00209984,12.36,692,5190,257,5.8,1,3,0,0,81.65
1,all_other,0.1336,10.99373159,16.24,662,3539.958333,1995,30.7,1,0,0,0,203.21
1,debt_consolidation,0.1367,11.69524702,13.01,672,4200,14827,43.5,3,0,0,1,489.86
1,all_other,0.102,10.73630972,6.03,787,4589.958333,1442,13.5,0,0,0,0,177.99
1,debt_consolidation,0.1178,11.44035477,17.43,707,3899.958333,29046,41.8,0,0,0,0,595.97
1,debt_consolidation,0.102,10.66886237,9.15,727,2909.958333,6725,43.7,1,0,0,0,275.07
1,small_business,0.1241,12.76568843,5.86,692,2429.958333,36073,72.9,2,0,0,1,501.16
1,debt_consolidation,0.1051,11.05089001,22.63,717,6660,15655,44.3,3,0,0,0,325.08
1,debt_consolidation,0.1146,10.49127422,19.3,702,2069.958333,5680,25.2,0,0,1,0,329.57
1,all_other,0.1146,12.3883942,3.64,722,3209.958333,58753,94,0,0,0,0,197.75
1,small_business,0.1146,10.89673933,21.69,722,5250,21462,40.9,1,0,0,0,329.57
1,major_purchase,0.1209,11.44571672,12.92,687,2190,26845,80.5,0,0,0,0,330.08
1,small_business,0.1462,11.58988651,11.56,667,4649.958333,13706,45.7,1,1,0,1,517.2
1,credit_card,0.0938,10.71441777,10.69,742,2760,1774,13.3,1,0,0,0,191.87
1,small_business,0.1557,10.79957558,12.39,672,4830,13335,39.8,1,1,0,0,698.91
1,debt_consolidation,0.1051,10.40477786,2.4,767,3848,1411,35.3,1,0,0,0,162.54
1,debt_consolidation,0.1083,10.57131693,18.22,717,2519.958333,16100,39.3,1,0,0,0,391.9
1,home_improvement,0.1114,10.6214249,21.92,722,2640,9042,16.2,2,0,0,0,328.06
1,small_business,0.102,11.51292546,7.93,747,3599.958333,86429,37.8,0,0,0,1,485.42
1,all_other,0.1304,11.98292909,12.61,692,3569.958333,30055,72.1,0,0,0,0,505.7
1,educational,0.1304,10.40426284,12.8,667,8130,6793,31.4,3,2,0,0,134.86
1,debt_consolidation,0.1304,12.22342128,7.02,692,3720,61977,59.3,0,0,0,0,674.27
1,debt_consolidation,0.1146,11.45100751,7.85,727,6600,17465,95.4,1,0,0,1,329.57
1,debt_consolidation,0.1178,11.12726298,22.43,717,8013,10635,46.9,0,0,0,0,496.64
1,educational,0.1126,11.15625052,1.73,742,3038.041667,7044,13.7,3,0,0,0,336.03
1,small_business,0.1493,11.00209984,20.58,682,6720,56189,89.2,0,0,0,1,346.32
1,debt_consolidation,0.1083,11.08220409,8.2,742,4171,12418,66.2,1,0,0,1,653.17
1,educational,0.1241,11.14186178,11.5,682,1920,36081,87.8,1,0,1,0,260.61
1,credit_card,0.1442,11.17147687,15.18,662,6709.041667,38616,76.3,1,0,0,0,206.3
1,debt_consolidation,0.0907,11.03495418,4.32,782,5369.958333,49421,2.7,1,0,0,0,318.33
1,debt_consolidation,0.1051,10.85892207,7.82,722,4379.958333,5911,20.9,3,0,0,0,243.81
1,debt_consolidation,0.102,10.59653473,13.08,722,3929.958333,6013,51,3,0,0,0,161.81
1,debt_consolidation,0.1367,10.1266311,24.34,672,1223.041667,10098,24.7,2,0,0,0,110.56
1,home_improvement,0.102,10.6454249,11.09,707,2519.958333,3628,26.1,2,0,0,0,58.26
1,debt_consolidation,0.1114,11.22524339,7.81,722,7140,14340,71.3,0,0,0,0,492.08
1,debt_consolidation,0.1367,11.0744205,13.13,687,3989.958333,25716,55.4,0,0,0,0,748.39
1,debt_consolidation,0.1051,11.22524339,24.93,772,3840,3553,5.6,1,0,0,0,747.67
1,credit_card,0.1178,10.6214249,15.31,712,3000.041667,19604,43.3,3,0,0,0,529.75
1,debt_consolidation,0.1241,11.40756495,7.4,697,1470,10868,37.6,2,0,0,0,400.93
1,debt_consolidation,0.1493,11.60823564,24.8,662,5580,36002,71.3,1,1,0,0,519.47
1,credit_card,0.1051,11.22524339,20.23,707,4619.958333,4508,30.7,0,0,0,0,126.78
1,all_other,0.08,10.97678203,5.07,817,4081,345,0.6,0,0,0,0,125.35
1,debt_consolidation,0.1083,10.37361617,21.48,717,5990.041667,7779,83.6,1,0,0,0,246.57
1,credit_card,0.1083,10.62132735,13.29,712,5190,30362,46.4,1,0,0,0,261.27
1,small_business,0.1493,11.31447453,8.68,682,5339.958333,9,0,0,0,0,0,346.32
1,major_purchase,0.1148,11.28978191,3.33,762,3925.958333,6628,7.3,1,0,0,0,725.31
1,credit_card,0.102,10.3155972,12.87,752,5789.958333,14857,31.3,2,1,0,0,485.42
1,all_other,0.0938,10.1266311,15.98,767,3757.041667,583,21.6,3,0,0,0,207.85
1,small_business,0.1178,10.80576049,17.67,722,3599.958333,27496,33.4,1,0,0,0,331.1
1,debt_consolidation,0.1272,10.57131693,9.29,712,6179.958333,3910,46.3,0,0,0,0,302.04
1,major_purchase,0.1051,10.43399815,11.19,757,2520,10,0.1,3,0,0,1,260.06
1,small_business,0.1051,11.02190247,5.67,752,1799.958333,40,1.7,0,0,0,0,165.79
1,small_business,0.1272,10.97848998,0.51,702,4019.958333,276,0.8,2,0,0,0,268.48
1,credit_card,0.0907,11.06929109,3.03,727,6509.958333,4483,72.3,0,0,0,1,95.5
1,all_other,0.102,10.37349118,4.95,717,9570,995,2.2,1,2,0,0,103.56
1,debt_consolidation,0.1399,10.79314679,10.11,662,4830,15043,76,1,0,0,0,410.08
1,home_improvement,0.1146,10.77895629,12.43,682,1950.041667,5027,62.8,1,0,0,0,79.1
1,debt_consolidation,0.1178,11.09133097,8.8,717,2310,27406,40.5,2,0,0,0,331.1
1,credit_card,0.1241,10.71441777,24.75,722,6179.958333,28116,95.3,1,0,0,0,559.63
1,all_other,0.1146,10.26102213,7.22,702,1650,0,0,2,1,0,0,49.44
1,small_business,0.1525,11.81303006,15.56,722,11850,95356,58.1,0,0,0,0,869.7
1,debt_consolidation,0.1114,11.00209984,8.64,702,4350,3754,50.7,1,1,0,0,262.45
1,credit_card,0.1367,11.6127708,24.03,667,4739.958333,36475,92.3,3,0,0,0,217.72
1,all_other,0.08,10.69194491,1.94,822,11579.95833,3879,7.9,2,0,0,0,344.71
1,debt_consolidation,0.1083,11.26446411,11.52,717,4319.958333,12266,41.2,1,0,0,1,440.89
1,debt_consolidation,0.1083,10.91501573,14.34,772,4229.958333,5503,55,4,0,0,0,620.51
1,small_business,0.1367,11.2362229,13.97,682,3636.958333,9375,93.7,0,0,0,0,326.57
1,debt_consolidation,0.1272,10.81977828,24.94,687,3690,8214,54.4,0,0,0,0,503.39
